o_provincia	o_localidad	o_calle	o_numero	o_CP	n_provincia	n_partido	n_localidad	n_barrio	n_calle	n_numero	n_CP	n_resolucion	n_motivo	n_entre Calle 1	n_entre Calle 2	 CV_ZonaPeligrosa
BUENOS AIRES	SAN MARTIN		BOSCH JOSE M.		BUENOS AIRES	GENERAL SAN MARTIN	GENERAL SAN MARTIN	PTDO. GENERAL SAN MARTIN	BOSCH JOSE M			NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VARELA	3350	1437	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA SOLDATI	VARELA	3350	1437	CO	SM	CONDOR	CARLOS MARIA RAMIREZ	N
BUENOS AIRES	PIÃ?EYRO	CABILDO	116	1870	BUENOS AIRES	AVELLANEDA	PIÑEYRO		CABILDO	116	1870	CO	SM	MANUEL BEGUERESTAIN	PASAJE ARAOZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DONADO	2746	1430	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA URQUIZA	AGUSTIN J DONADO	2746	1430	CO	SM	DOCTOR PEDRO IGNACIO RIVERA	NAHUEL HUAPI	N
BUENOS AIRES	ADROGUE	REPUBLICA ARGENTINA	295	1846	BUENOS AIRES	ALMIRANTE BROWN	JOSE MARMOL		AV REP ARGENTINA	295	1846	CO	SM	GENERAL SIMON BOLIVAR	CORRIENTES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MEDRANO	184	1178	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	ALMAGRO	MEDRANO	184	1179	CO	SM	GENERAL BARTOLOME MITRE	AVENIDA GENERAL EUSTAQUIO DIAZ VELEZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TUCUMAN	1438	1055	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	TUCUMAN	1438	1050	CO	SM	URUGUAY	PARANA	N
BUENOS AIRES	OLIVOS	SANTA MARIA DE ORO	3770	1636	BUENOS AIRES	VICENTE LOPEZ	OLIVOS		FRAY SANTA MARIA DE ORO	3770	1636	CO	SM	CAPITAN JUSTO GERMAN BERMUDEZ	CARLOS GARDEL	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ACHA MARIANO	865	1414	CAPITAL FEDERAL		CIUDAD AUTONOMA BUENOS AIRES		ACHA MARIANO	865	1414	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RECUERO CASIMIRO TTE. CNEL.	3577	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE AVELLANEDA	TTE CNEL C RECUERO	3577	1407	CO	SM	PERGAMINO	GOBERNADOR MARIANO ACOSTA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LOBOS ELEODORO DR.	281	1405	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CABALLITO	DR E LOBOS	281	1405	CO	SM	DOCTOR GREGORIO ARAOZ ALFARO	BOGOTA	N
BUENOS AIRES	VALENTIN ALSINA	TENIENTE GENERAL JORGE OBON	1036	1822	BUENOS AIRES	LANUS	VALENTIN ALSINA	VILLA CONSTITUCION	TTE CNEL J OBON	1036	1822	CO	SM	REMEDIOS DE ESCALADA DE SAN MARTIN	CORONEL EREZCANO	N
CORDOBA	ALMAFUERTE	PEDRO C. MOLINA	343	5854	CORDOBA	TERCERO ARRIBA	ALMAFUERTE		PEDRO C MOLINA	343	5854	CO	SM	GUILLERMO RAWSON	ALBERDI	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LLAVALLOL	5067/71	1419	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA DEVOTO	F LLAVALLOL	5067	1419	CO	SM	LADINES	JOSE LEON CABEZON	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SUCRE ANTONIO JOSE DE MARISCAL	1333	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	SUCRE	1333	1428	CO	SM	MIÑONES	MIGUELETES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	YRIGOYEN HIPOLITO	476	1086	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	PTE H YRIGOYEN	476	1086	CO	SM	DEFENSA	AVENIDA PRESIDENTE GENERAL JULIO ARGENTINO ROCA	N
LA RIOJA	LA RIOJA	PELAGIO B.LUNA	942	5300	LA RIOJA	CAPITAL	LA RIOJA	CENTRO	DR PELAGIO B LUNA	942	5300	CO	SM	JUJUY	AVENIDA JUAN DOMINGO PERON NORTE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MONTIEL	2545	1440	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MATADEROS	MONTIEL	2545	1440	CO	SM	AVENIDA DIRECTORIO	TANDIL	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	INDEPENDENCIA AVDA.	3073	1225	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	AV INDEPENDENCIA	3073	1225	CO	SM	LA RIOJA	GENERAL JUSTO JOSE DE URQUIZA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	JURAMENTO	2149	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	JURAMENTO	2149	1428	CO	SM	INGENIERO ANTONIO ARCOS	CUBA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	URUGUAY	651	1015	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	URUGUAY	651	1015	CO	SM	TUCUMAN	GENERAL JUAN JOSE VIAMONTE	N
BUENOS AIRES	ENSENADA	CALLE 124 ESQ.35 BIS	S/N	1925	BUENOS AIRES	ENSENADA	ENSENADA		CALLE 124		1925	NE	AI			
BUENOS AIRES	NECOCHEA	CALLE 55	2885	7630	BUENOS AIRES	NECOCHEA	NECOCHEA		CALLE 55	2885	7630	CO	SM	CALLE 62	CALLE 64	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIO CUARTO	1227	1168	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BOCA	RIO CUARTO	1227	1168	CO	SM	HERNANDARIAS	AVENIDA REGIMIENTO DE PATRICIOS	N
BUENOS AIRES	CIUDADELA	CHACABUCO	270	1702	BUENOS AIRES	TRES DE FEBRERO	CIUDADELA		CHACABUCO	270	1702	CO	SM	LA GACETA DE BUENOS AIRES	SAAVEDRA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	ESCALADA	553	1407	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA LURO	GRAL M DE ESCALADA	553	1407	CO	SM	ZELADA	AVENIDA GOBERNADOR EMILIO CASTRO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TAPALQUE	5390	1440	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MATADEROS	TAPALQUE	5390	1440	CO	SM	EUGENIO CORVALAN	DOMINGO ALBARIÑO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LARRAZABAL AVDA.	2479	1440	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MATADEROS	AV CNEL M LARRAZABAL	2479	1440	CO	SM	GREGORIO DE LAFERRERE	MONTE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SUIPACHA	664	1008	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	SUIPACHA	664	1008	CO	SM	TUCUMAN	GENERAL JUAN JOSE VIAMONTE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MANSILLA LUCIO NORBERTO GRAL.	3025	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	GRAL LUCIO MANSILLA	3025	1425	CO	SM	AGUERO	GALLO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	TACUARI	961	1071	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	CONSTITUCION	TACUARI	961	1071	CO	SM	ESTADOS UNIDOS	CARLOS CALVO	N
BUENOS AIRES	CHIVILCOY	MITRE AV.	821	6620	BUENOS AIRES	CHIVILCOY	CHIVILCOY		AV MITRE	821	6620	CO	SM	PEDRO SAN MAURO	AVENIDA JAIME TSCHIFELLY	N
BUENOS AIRES	GONZALEZ CATAN	DE LA BARCA CALDERON	3767	1759	BUENOS AIRES	LA MATANZA	GONZALEZ CATAN		CALDERON DE LA BARCA	3767	1759	CO	SM	CAPITAN PARODI	URDANETA	S
SANTA FE	ROSARIO	PARAGUAY	3840	2000	SANTA FE	ROSARIO	ROSARIO	MATHEU	PARAGUAY	3840	2001	CO	SM	CORONEL MANUEL BIEDMA	PRESIDENTE MANUEL QUINTANA	N
CHUBUT	RAWSON	VIAMONTE	778	9103	CHUBUT		RAWSON		VIAMONTE	778	9103	NE	CI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORDOBA AVDA.	1429	1055	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	AV CORDOBA	1429	1055	CO	SM	URUGUAY	PARANA	N
BUENOS AIRES	SAN ISIDRO	BELGRANO	330	1642	BUENOS AIRES	SAN ISIDRO	SAN ISIDRO		GRAL MANUEL BELGRANO	330	1642	CO	SM	ACASSUSO	CHACABUCO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	AV. CONSTITUYENTES	6153	1431	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA URQUIZA	AV DE LOS CONSTITUYENTES	6153	1431	CO	SM	JOSE MARIA PIRAN	IGNACIO NUÑEZ	N
BUENOS AIRES	ZARATE	AV. ANTA	876	2800	BUENOS AIRES	ZARATE	ZARATE		AV ANTA	876	2800	CO	SM	BERUTI	ESTRADA	N
MENDOZA	JESUS NAZARENO	TAPON MOYANO	2293	5523	MENDOZA		JESUS NAZARENO		TAPON MOYANO	2293	5523	NE	AI			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CABRERA JOSE ANTONIO	3565	1186	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	JOSE A CABRERA	3565	1186	CO	SM	DOCTOR MARIO BRAVO	BULNES	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	AVDA CORRIENTES	5225	1414	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA CRESPO	AV CORRIENTES	5225	1414	CO	SM	DOCTOR LUIS MARIA DRAGO	MALABIA	N
BUENOS AIRES	CASEROS		ROMA		BUENOS AIRES	TRES DE FEBRERO	CASEROS	PARTIDO 3 DE FEBRERO	ROMA			NE	AI			
ENTRE RIOS	CONCORDIA	LAS HERAS	147	3200	ENTRE RIOS	CONCORDIA	CONCORDIA		LAS HERAS	147	3200	CO	SM	SARMIENTO	25 DE MAYO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	BLANCO ENCALADA	3150	1428	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BELGRANO	BLANCO ENCALADA	3150	1428	CO	SM	BRIGADIER GENERAL JOSE MATIAS ZAPIOLA	CAPITAN GENERAL RAMON FREIRE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	POSADAS	1232	1011	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	POSADAS	1232	1011	CO	SM	LIBERTAD	MONTEVIDEO	N
BUENOS AIRES	MARTIN CORONADO	PTE. PERON	6679	1684	BUENOS AIRES	TRES DE FEBRERO	MARTIN CORONADO		PTE J D PERON	6679	1682	CO	SM	SARGENTO PALMA	AVENIDA TENIENTE AVIADOR BENJAMIN MATIENZO	N
BUENOS AIRES	MARTINEZ	VIRREY OLAGUER Y FELIU	289	1640	BUENOS AIRES	SAN ISIDRO	MARTINEZ		OLAGUER Y FELIU	289	1640	CO	SM	AVENIDA SANTA FE	PRESIDENTE CARLOS PELLEGRINI	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VERA	943	1414	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA CRESPO	VERA	943	1414	CO	SM	DOCTOR JOSE MARIANO SERRANO	JOSE IGNACIO THAMES	N
BUENOS AIRES	MORON	DIAZ VELEZ	356	1708	BUENOS AIRES	MORON	VILLA SARMIENTO		AV DIAZ VELEZ	356	1706	CO	SM	DIAGONAL REPUBLICA	YAPEYU	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORDOBA AVDA.	320	1054	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	AV CORDOBA	320	1054	CO	SM	AVENIDA LEANDRO NICEFORO ALEM	RECONQUISTA	N
CHUBUT	TRELEW	H.IRIGOYEN	1989	9100	CHUBUT	RAWSON	TRELEW	SAN DAVID	PTE H YRIGOYEN	1989	9100	CO	SM	VELERO MIMOSA	VICENTE LOPEZ Y PLANES	N
BUENOS AIRES	FLORIDA	GRAL ROCA	2057	1602	BUENOS AIRES	VICENTE LOPEZ	FLORIDA		PRES GRAL J A ROCA	2057	1602	CO	SM	VIRREY SANTIAGO DE LINIERS	GENERAL JOSE MARIA PAZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SPEGAZZINI CARLOS	579	1234	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	ALMAGRO	PJE C LUIS SPEGAZZINI	579	1234	CO	SM	DOCTOR PEDRO JOSE AGRELO	MEXICO	N
BUENOS AIRES	SARANDI	AV. MITRE	2220	1872	BUENOS AIRES	AVELLANEDA	CRUCESITA		AV PRES BARTOLOME MITRE	2220	1870	CO	SM	PASTOR OBLIGADO	COMANDANTE SPURR	N
NEUQUEN	NEUQUEN	BÂº RINCON E. EUROPA - CASA 65	S/N	8300	NEUQUEN	CONFLUENCIA	NEUQUEN		BO RINCON CLUB DE CAMPO		8300	CO	SM			
SANTA FE	ROSARIO	BV. ARGENTINO 7628	S/N	2000	SANTA FE	ROSARIO	ROSARIO	FISHERTON	BV ARGENTINO	7628	2007	CO	SM	VENEZUELA BIS	AGUSTIN JOSE DONADO BIS	N
CORDOBA	RIO CUARTO	LINIERS	264	5800	CORDOBA	RIO CUARTO	RIO CUARTO	PUEBLO ALBERDI	LINIERS	264	5800	CO	SM	GENERAL MARTIN MIGUEL DE GUEMES	VICENTE LOPEZ Y PLANES	N
BUENOS AIRES	LA PLATA	33	1648	1900	BUENOS AIRES	LA PLATA	LA PLATA	NORTE	CALLE 33	1648	1900	CO	SM	CALLE 27	CALLE 28	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	URUGUAY	1268	1016	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RECOLETA	URUGUAY	1268	1016	CO	SM	ARENALES	JUNCAL	N
BUENOS AIRES	FLORIDA	AV. SAN MARTIN	4555	1602	BUENOS AIRES	VICENTE LOPEZ	FLORIDA OESTE		AV GRAL SAN MARTIN	4555	1602	CO	SM	BENJAMIN FRANKLIN	TALCAHUANO	N
CORRIENTES	SANTO TOME	L B BERTODANO	741	3340	CORRIENTES	SANTO TOME	SANTO TOME		LOPEZ DE BERTODANO	741	3340	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	RIVADAVIA AVDA.	415	1002	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	AV B RIVADAVIA	415	1002	CO	SM	RECONQUISTA	SAN MARTIN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DE LOS INCAS AVDA.	4098	1427	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	VILLA ORTUZAR	AV DE LOS INCAS	4098	1427	CO	SM	BARON DE EDUARDO KAINNITZ HOLMBERG	AVENIDA CORONEL IGNACIO ALVAREZ THOMAS	N
SANTA FE	RAFAELA	BOULEVARD JULIO ARGENTINO ROCA	883	2300	SANTA FE	CASTELLANOS	RAFAELA	JUAN DE GARAY	BV PRES GRAL J A ROCA	883	2300	CO	SM	GENERAL JOSE GERVASIO ARTIGAS	AVENIDA SUIPACHA	N
SANTA FE	ROSARIO	RICCHERI	711	2000	SANTA FE	ROSARIO	ROSARIO	ALBERTO OLMEDO	TTE GRAL PABLO RICCHIERI	711	2002	CO	SM	SANTA FE	CORDOBA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SARMIENTO	1179	1041	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	DOMINGO F SARMIENTO	1179	1041	CO	SM	CERRITO	LIBERTAD	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	25 DE MAYO	516	1002	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	25 DE MAYO	516	1002	CO	SM	GENERAL JUAN LAVALLE	TUCUMAN	N
SANTA FE	ROSARIO	MAIPU	2087	2000	SANTA FE	ROSARIO	ROSARIO	REPUBLICA DE LA 6TA	MAIPU	2087	2000	CO	SM	ITUZAINGO	CERRITO	N
BUENOS AIRES	QUILMES OESTE	GUTIERREZ	2847	1879	BUENOS AIRES	QUILMES	QUILMES OESTE		GUTIERREZ	2847	1879	CO	SM	GENERAL MARIANO ACHA	DOCTOR JUAN BAUTISTA JUSTO	N
BUENOS AIRES	TANDIL	9 DE JULIO	470	7000	BUENOS AIRES	TANDIL	TANDIL		9 DE JULIO	470	7000	CO	SM	GENERAL MANUEL BELGRANO	GENERAL PINTO	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	GUATEMALA	4242	1425	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PALERMO	GUATEMALA	4242	1425	CO	SM	JULIAN ALVAREZ	PEDRO MIGUEL ARAOZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	MAIPU	1300	1006	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	RETIRO	MAIPU	1300	1006	CO	SM	ARENALES	AVENIDA DOCTOR JOSE MARIA RAMOS MEJIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CRESPO	2049	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	PARQUE CHACABUCO	F CRESPO	2049	1406	CO	SM	PASAJE UCACHA	PASAJE LA GALERA	S
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CORDOBA AVDA.	2062	1120	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	BALVANERA	AV CORDOBA	2062	1120	CO	SM	AYACUCHO	JUNIN	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	DE LOS CORRALES AVDA.	7075	1440	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MATADEROS	AV DE LOS CORRALES	7075	1440	CO	SM	CARHUE	GUAMINI	N
SANTA CRUZ	RIO TURBIO	SAN MARTIN AVDA	661	9407	SANTA CRUZ	GUER AIKE	RIO TURBIO		GRAL SAN MARTIN	661	9407	CO	SM			N
MENDOZA	MENDOZA	SAN MARTIN	1468	5500	MENDOZA	CAPITAL	MENDOZA		AV GRAL SAN MARTIN	1468	5500	CO	SM	BUENOS AIRES	GENERAL JUAN GREGORIO DE LAS HERAS	N
BUENOS AIRES	FLORIDA	AV. BARTOLOME MITRE	333	1602	BUENOS AIRES	VICENTE LOPEZ	VILLA MARTELLI		AV B MITRE	333	1603	CO	SM	FRANCISCO NARCISO DE LAPRIDA	DOCTOR ADOLFO ALSINA	N
BUENOS AIRES	LANUS	OLIDEN	3149	1824	BUENOS AIRES	LANUS	LANUS OESTE	VILLA DEL VALLE	GDOR OLIDEN	3149	1824	CO	SM	AVENIDA 25 DE MAYO	YERBAL	N
BUENOS AIRES	MARTINEZ	HIPOLITO YRIGOYEN	2020	1640	BUENOS AIRES	SAN ISIDRO	MARTINEZ		PTE H YRIGOYEN	2020	1640	CO	SM	LIMA	LIMA	N
MENDOZA	VILLA NUEVA DE GUAYMALLEN	AV BANDERA DE LOS ANDES	6357	5521	MENDOZA		VILLA NUEVA DE GUAYMALLEN		AVENIDA BANDERA DE LOS ANDES	6357	5521	NE	AI			
CORDOBA	CORDOBA	TOSNO	3179	5000	CORDOBA	CAPITAL	CORDOBA	PARQUE SAN CARLOS	TOSNO	3179	5014	CO	SM	PAMPAYASTA		N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	LAVALLE	1430	1048	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	GRAL JUAN LAVALLE	1430	1048	CO	SM	URUGUAY	PARANA	N
ENTRE RIOS	PARANA	CHURRUARIN	665	3100	ENTRE RIOS	PARANA	PARANA	19 DE SEPTIEMBRE	AV CHURRUARIN	665	3100	CO	SM	ALBERTO MARANGUNICH	AYACUCHO	N
BUENOS AIRES	SAN MARTIN	PTE. PERON	5914	1650	BUENOS AIRES	GENERAL SAN MARTIN	VILLA LIBERTAD		AV PTE J D PERON	5914	1650	CO	SM	PRIMERA JUNTA	INFANTA ISABEL	N
TUCUMAN	SAN MIGUEL DE TUCUMAN	25 DE MAYO	164	4000	TUCUMAN	CAPITAL	SAN MIGUEL DE TUCUMAN	CENTRO	25 DE MAYO DE 1810	164	4000	CO	SM	GENERAL JOSE DE SAN MARTIN	PROVINCIA DE MENDOZA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	YERBAL	2307	1406	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	FLORES	YERBAL	2307	1406	CO	SM	CARACAS	FRAY CAYETANO RODRIGUEZ	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VUELTA DE OBLIGADO	3348	1429	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	NUÑEZ	VUELTA DE OBLIGADO	3348	1429	CO	SM	MANUELA PEDRAZA	JUANA AZURDUY DE PADILLA	N
BUENOS AIRES	LONGCHAMPS	CANALETAS	1149	1854	BUENOS AIRES	ALMIRANTE BROWN	LONGCHAMPS		CANALEJAS	1149	1854	CO	SM	M MOTTI DE TIEGHI	C A TORNQUIST	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SASTRE MARCOS	5065	1417	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONTE CASTRO	MARCO SASTRE	5065	1417	CO	SM	PASAJE NAMUNCURA	MIGUEL DE CERVANTES	N
SANTA FE	CAPITAN BERMUDEZ	SAN MARTIN	31	2154	SANTA FE	SAN LORENZO	CAPITAN BERMUDEZ		SAN MARTIN	31	2154	CO	SM	ENTRE RIOS	VENEZUELA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	SANTIAGO DEL ESTERO	453	1075	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	SANTIAGO DEL ESTERO	453	1075	CO	SM	AVENIDA MANUEL BELGRANO	VENEZUELA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VIAMONTE	1396	1053	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	GRAL JUAN JOSE VIAMONTE	1396	1053	CO	SM	TALCAHUANO	URUGUAY	N
BUENOS AIRES	VILLA ADELINA	CURUPAYTI	1186	1607	BUENOS AIRES	SAN ISIDRO	VILLA ADELINA		CURUPAYTI	1186	1607	NE	AI			
BUENOS AIRES	S.JOSE	GRAL. ALVEAR	5614	1846	BUENOS AIRES	ALMIRANTE BROWN	SAN JOSE		GRAL ALVEAR	5614	1846	CO	SM	LA TORCAZA	SANTA ANA	N
BUENOS AIRES	NECOCHEA	RUTA 227	KM 12	7630	BUENOS AIRES	NECOCHEA	NECOCHEA		RUTA 227		7630	NE	AI			
CORDOBA	VILLA CARLOS PAZ	SARMIENTO	200	5152	CORDOBA	PUNILLA	VILLA CARLOS PAZ	CENTRO OESTE	DOMINGO F SARMIENTO	200	5152	CO	SM	INGENIERO CARLOS ADOLFO CASAFOUST	URUGUAY	N
BUENOS AIRES	ROJAS	GRAL PAZ.	358	2705	BUENOS AIRES	ROJAS	ROJAS		GRAL JOSE MARIA PAZ	358	2705	CO	SM	FRANCISCO DE MELIAN	REPUBLICA ORIENTAL DEL URUGUAY	N
MISIONES	GARUHAPE	RUTA PROVINCIAL	220	3334	MISIONES	LIBERTADOR GRAL SAN MARTIN	GARUHAPE		RUTA PROVINCIAL 220		3334	CO	SM			
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	PERU	277	1067	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	MONSERRAT	PERU	277	1067	CO	SM	DOCTOR MARIANO MORENO		N
BUENOS AIRES	MORON	DON BOSCO	2795	1708	BUENOS AIRES	MORON	MORON		AV DON BOSCO	2795	1708	CO	SM	TREINTA Y TRES ORIENTALES	CORDOBA	N
SANTA FE	ROSARIO	3 DE FEBRERO	1193	2000	SANTA FE	ROSARIO	ROSARIO	CENTRO	3 DE FEBRERO	1193	2000	CO	SM	DOMINGO FAUSTINO SARMIENTO	GENERAL BARTOLOME MITRE	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	CONSTITUCION	2354	1254	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN CRISTOBAL	CONSTITUCION	2354	1254	CO	SM	PICHINCHA	DOMINGO MATHEU	N
BUENOS AIRES	CASTELAR	SALCEDO	3177	1712	BUENOS AIRES	MORON	CASTELAR		M DE SALCEDO	3177	1712	CO	SM	LOS INDIOS	GOBERNADOR LUIS GARCIA	N
CAPITAL FEDERAL	CIUDAD DE BUENOS AIRES	VIAMONTE	1133	1053	CAPITAL FEDERAL	CAPITAL FEDERAL	CIUDAD AUTONOMA BUENOS AIRES	SAN NICOLAS	GRAL JUAN JOSE VIAMONTE	1133	1053	CO	SM	CERRITO	LIBERTAD	N
SIN PROVINCIA	SIN LOCALIDAD	S/C	S/N		SIN PROVINCIA		SIN LOCALIDAD		S/N			NE	LI			
